Table 1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,County, Agency Name,Street,City, State,Zip,Agency Phone,Agency Contact,  Street ,City,State,Zip,"Minimum 
Age Served","Maximum 
Age Served",     Star Rating, Provider Type,Capacity,   Open Time,   Close Time,"Certificate 
Program
 Participant"," Offers
 Scholarships","   Offers 
   Sliding 
       Scale Fee     ","Offers 
Multi- Child Discount",Approved For Transportation,"Charges 
Fee for 
Transportation","Regulatory
Agency"," Regulatory 
Status", License Approval Date,Date Open,Near Public Transportation," Wheel 
Chair
 Accessible",  No Smoking ,  No Dogs ,  No Cats ,No Pets ,"   Child and  Adult
  Care Food 
      Program      Participant","   Program 
   Evaluator","Program
Evaluator
Phone Number"
,SHELBY,Little Blessings FDH,8475 Meadow Vale Drive,Memphis,TN,38125,(901) 310-4515  ,LaToya Johnson,8475 Meadow Vale Drive,Memphis,TN,38125,6WK,12YR,3,Family,7,06:00 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,9/1/2020,5/13/2019,Y,Y,Y,N,Y,N,N,Tiffany Faulkner,(901) 543-6044
,SHELBY,Magic Land Home Cntr  FDH,3210 Carrington Rd,Memphis,TN,38111,(901) 550-6044  ,Tamara Simmons,3210 Carrington Rd,Memphis,TN,38111,6WK,12YR,3,Family,7,06:00 AM,06:00 PM,Y,Y,N,Y,N,N,DHS Licensing,Licensed,7/1/2020,7/1/2009,Y,N,Y,Y,Y,Y,N,ARTRICIA POLK,(901) 543-6372
,SHELBY,Dee's Sunshine Academy,4132 Worden Cove,Memphis,TN,38125,(901) 612-9393  ,Deara Jones,4132 Worden Cove,Memphis,TN,38125,6WK,5YR,,Family,7,06:00 AM,11:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,4/1/2021,12/6/2019,N,N,Y,N,N,Y,N,NAOMI JONES,(901) 543-6006
,SHELBY,South Shea KinderCare,1649 South Shea Road,Collierville,TN,38017,(901) 861-6543  ,Valerie Pritchett,1649 South Shea Road,Collierville,TN,38017,6WK,12YR,0,Center,160,06:00 AM,06:00 PM,Y,N,N,Y,Y,N,DHS Licensing,Licensed,3/1/2021,11/13/2014,N,Y,Y,Y,Y,N,N,ANNETTE WALKER,(901) 543-7957
,SHELBY,Crescent Drive KinderCare,105 Crescent Dr,Colliverville,TN,38017,(901) 861-6098  ,Jamie  Calhoun,105 Crescent Dr,Colliverville,TN,38017,6WK,12YR,3,Center,214,06:00 AM,06:00 PM,Y,N,N,Y,Y,N,DHS Licensing,Licensed,3/1/2021,11/13/2014,N,N,Y,Y,Y,Y,N,ANNETTE WALKER,(901) 543-7957
,SHELBY,Cordova KinderCare,8150 Country Village Dr. #101,Cordova,TN,38016,(901) 755-3210  ,Kendra Williams,8150 Country Village Dr. #101,Cordova,TN,38016,6WK,12YR,3,Center,174,06:00 AM,06:00 PM,Y,N,N,Y,Y,N,DHS Licensing,Licensed,11/1/2020,7/20/2017,Y,Y,Y,Y,Y,N,N,ANNETTE WALKER,(901) 543-7957
,SHELBY,Ann's Christian Academy,2730 Colony Park Dr,Memphis,TN,38118,(901) 362-8332  ,Angelia Harris,2730 Colony Park Dr,Memphis,TN,38118,6WK,12YR,3,Center,30,06:00 AM,06:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,12/1/2021,8/25/2010,Y,Y,Y,Y,Y,Y,N,Deborah Shannon,(901) 543-3599
,SHELBY,Dina's Fun Place to Stay FCCH,1246 Purple Mt. Cove,Collierville,TN,38017,(901) 853-7879  ,Geraldina Little,1246 Purple Mt. Cove,Collierville,TN,38017,6WK,4YR,3,Family,7,07:00 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,8/1/2020,4/26/2011,N,N,Y,Y,Y,Y,Y,FANNIE LAMAR,(901) 543-6714
,SHELBY,A Parent's Choice Learning Academy,2501 Jackson ,Memphis,TN,38108,(901) 454-0571  ,Robin Mims,2501 Jackson ,Memphis,TN,38108,6WK,12YR,3,Center,24,06:00 AM,06:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,10/1/2021,6/10/2013,N,Y,Y,Y,Y,N,N,NAOMI JONES,(901) 543-6006
,SHELBY,"Knight Arnold Children's Academy, LLC",5293 Knight Arnold Road,Memphis,TN,38118,(901) 794-1115  ,Charmin Thomas,5293 Knight Arnold Road,Memphis,TN,38118,6WK,12YR,3,Center,73,06:00 AM,06:00 PM,Y,N,N,Y,Y,N,DHS Licensing,Licensed,7/1/2021,10/15/2012,Y,Y,Y,Y,Y,Y,Y,Angela Thacker,(901) 543-2585
,SHELBY,Magic Kingdom Learning Academy #2,1762 Dellwood Avenue,Memphis,TN,38127,(901) 358-0157  ,Janine Jolliffi,1762 Dellwood Avenue,Memphis,TN,38127,6WK,12YR,3,Center,50,06:00 AM,07:00 PM,Y,Y,N,Y,Y,N,DHS Licensing,Licensed,7/1/2021,3/14/2013,Y,Y,Y,Y,Y,N,Y,PEARLY TAYLOR,(901) 543-7956
,SHELBY,Trinity Children's Learning Center LLC,584 North Germantown Parkway ,Cordova ,TN,38018,(901) 800-1888  ,Deborah Jackson,584 North Germantown Parkway ,Cordova ,TN,38018,6WK,12YR,3,Center,139,06:30 AM,06:00 PM,Y,N,N,Y,Y,N,DHS Licensing,Licensed,7/1/2019,3/16/2015,Y,Y,Y,Y,Y,Y,N,Annette Fleming,(901) 543-6127
,SHELBY,Kinesthetic Learners LLC,1150 Dexter Lane Ste 104-105,Cordova,TN,38018,(901) 647-5081  ,Jasmine McNary,1150 Dexter Lane Ste 104-105,Cordova,TN,38018,6WK,12YR,,Center,145,06:00 AM,06:00 PM,Y,N,N,Y,Y,N,DHS Licensing,Licensed,9/1/2019,9/1/2019,N,N,Y,Y,Y,N,N,Delois Warren,(901) 543-3675
,SHELBY,God's Creative Family Home,2245 Montego Dr.,Cordova,TN,38016,(901) 598-2167  ,Essie     James,2245 Montego Dr.,Cordova,TN,38016,6WK,12YR,3,Family,7,06:00 AM,06:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,9/1/2019,4/23/2007,Y,N,Y,Y,Y,Y,N,Freda Adams,(901) 543-7716
,SHELBY,Little Scholars Learning Jungle Academy,3897 Lamar Avenue,Memphis,TN,38118,(901) 630-0198  ,Gerisha  Greer,4009 E. Mallory,Memphis,TN,38111,6WK,12YR,3,Center,57,05:00 AM,11:59 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,11/1/2021,7/29/2019,Y,N,Y,Y,Y,N,N,NAOMI JONES,(901) 543-6006
,SHELBY,New Life Learning Academy,6825 East Holmes Road,Memphis,TN,38141,(901) 368-5437  ,Kelli  Willis,6825 East Holmes Road,Memphis,TN,38141,12MO,12YR,3,Center,70,06:00 AM,06:00 PM,Y,Y,N,Y,N,N,DHS Licensing,Licensed,10/1/2021,6/1/2016,N,N,Y,Y,Y,Y,Y,ANNETTE WALKER,(901) 543-7957
,SHELBY,Flying With The Stars FCCH,3564 Bishops Gate Drive,Memphis,TN,38115,(901) 314-6128  ,Janika Foster,3564 Bishops Gate Drive,Memphis,TN,38115,6WK,12YR,,Family,7,07:00 AM,05:00 PM,Y,Y,N,Y,N,N,DHS Licensing,Licensed,5/1/2021,1/6/2020,N,N,Y,Y,Y,Y,Y,ARTRICIA POLK,(901) 543-6372
,SHELBY,Kim's Kare Home Day Care,844 Tropicana Drive E,Cordova ,TN,38018,(901) 831-8735  ,Kimberly Polk,844 Tropicana Drive E,Cordova ,TN,38018,6WK,12YR,,Family,7,07:30 AM,08:30 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,6/1/2021,2/1/2020,N,N,Y,Y,Y,Y,N,Cathy Woodward-Genesy,(901) 543-6001
,SHELBY,Little Heaven FDH,4751 Ridge Walk Dr,Memphis,TN,38125,(901) 303-3243  ,Lekeya Johnson ,4751 Ridge Walk Dr,Memphis,TN,38125,6WK,12YR,,Family,7,07:30 AM,05:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,11/9/2021,11/9/2021,N,N,N,Y,Y,Y,N,Deborah Shannon,(901) 543-3599
,SHELBY,Anointed Christian Academy FDH,4511 Janice Ave,Memphis,TN,38122,(901) 517-9727  ,Ashley  Swannigan,4511 Janice Ave,Memphis,TN,38122,6WK,12YR,3,Family,7,06:30 AM,05:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,3/1/2021,11/25/2019,N,N,Y,Y,Y,Y,N,Liz Vail,
,SHELBY,Country Home Day Care,5323 Hacks Cross Road,Memphis ,TN,38125,(901) 755-9551  ,Cedra Glass,5323 Hacks Cross Road,Memphis ,TN,38125,6WK,12YR,2,Center,99,06:00 AM,06:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,1/1/2021,1/1/2017,N,Y,Y,Y,Y,Y,N,Teri Brooks,(901) 543-7964
,SHELBY,The Goddard School Cordova,190  Forest Hill Irene Road N,Cordova,TN,38018,(901) 708-3338  ,LaShundrea Partee,819 Park Side Ln,Collierville,TN,38017,6WK,12YR,3,Center,187,07:00 AM,06:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,3/1/2021,11/1/2017,N,Y,Y,Y,Y,Y,N,Cathy Woodward-Genesy,(901) 543-6001
,SHELBY,Teachable Moments Preparatory Inc. ,1572 Ethlyn Ave. ,Memphis,TN,38106,(901) 644-2590  ,Farrah Hall,1170 Central Avenue ,Memphis,TN,38104,6WK,12YR,3,Center,80,06:10 AM,06:00 PM,Y,N,N,Y,Y,N,DHS Licensing,Licensed,4/1/2021,12/6/2016,Y,Y,Y,Y,Y,Y,Y,Dennis Fant,(901) 543-2479
,SHELBY,1 - 2 Buckle My Shoe,3397 Kings Arms,Memphis,TN,38115,(317) 531-5246  ,Juliette  Jackson,3397 Kings Arms,Memphis,TN,38115,6WK,12YR,3,Family,7,05:00 AM,11:59 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,11/1/2021,7/24/2018,N,N,Y,Y,Y,Y,N,Freda Adams,(901) 543-7716
,SHELBY,Future Leaders Preschool FDH,292 Sullivan Drive,Memphis,TN,38109,(901) 474-3474  ,Vantrice Cohen,292 Sullivan Drive,Memphis,TN,38109,6WK,12YR,3,Family,7,07:00 AM,05:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,7/1/2021,3/1/2020,Y,Y,Y,N,Y,N,N,Freda Adams,(901) 543-7716
,SHELBY,Just For Kids,1289 Marlin Road,Memphis,TN,38116,(901) 614-9363  ,Kimberly  Newsome,1289 Marlin Road,Memphis,TN,38116,6WK,12YR,3,Center,24,06:00 AM,06:00 PM,Y,N,N,Y,Y,N,DHS Licensing,Licensed,10/1/2021,5/1/2017,Y,Y,Y,Y,Y,Y,N,Deborah Shannon,(901) 543-3599
,SHELBY,Children of Grace Family Day Home,2874 Cordell Street,Memphis,TN,38118,(901) 435-6981  ,Sheneka Rucker,2874 Cordell Street,Memphis,TN,38118,6WK,12YR,3,Family,7,03:30 PM,08:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,6/1/2021,2/6/2019,Y,N,Y,Y,Y,Y,Y,Annette Fleming,(901) 543-6127
,SHELBY,Early Enrichment Center,1750 Union Avenue,Memphis,TN,38104,(901) 725-7941  ,,1750 Union Avenue,Memphis,TN,38104,6WK,12YR,3,Center,99,06:00 AM,06:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,5/1/2021,1/8/2019,N,N,Y,Y,Y,Y,N,Demaika Bodie,(901) 543-3666
,SHELBY,Little Lady Bugs FDH,3342 Manning Drive,Memphis,TN,38128,(901) 267-4790  ,Whyhesia Wilks,3342 Manning Drive,Memphis,TN,38128,6WK,12YR,3,Family,7,06:30 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,12/1/2021,8/28/2017,N,N,Y,Y,Y,Y,N,PEARLY TAYLOR,(901) 543-7956
,SHELBY,Elite Preparatory Academy,850 S. Lauderdale,Memphis,TN,38126,(901) 942-6830  ,Davida Myers,850 S. Lauderdale,Memphis,TN,38126,6WK,12YR,3,Center,99,06:00 AM,06:00 PM,Y,N,N,N,Y,N,DHS Licensing,Licensed,6/1/2021,6/1/2017,Y,Y,Y,Y,Y,Y,N,PEARLY TAYLOR,(901) 543-7956
,SHELBY,B & B Unique Childcare,660 Landing Party Lane,Collierville,TN,38017,(901) 351-1577  ,Tabbitha Gregory,660 Landing Party Lane,Collierville,TN,38017,6WK,12YR,3,Family,7,07:00 AM,05:30 PM,N,N,N,N,N,N,DHS Licensing,Licensed,1/1/2022,8/1/2017,N,N,Y,N,Y,Y,N,Terry Jones,(901) 543-3671
,SHELBY,"The Gentlemen and Ladies Academy, Inc",1690 Bonnie Lane,Cordova,TN,38016,(901) 502-6421  ,W. Earl LeFlore Jr,1690 Bonnie Lane,Cordova,TN,38016,6WK,12YR,,Center,162,06:00 AM,06:00 PM,Y,N,N,N,Y,N,DHS Licensing,Licensed,10/14/2021,10/14/2021,Y,Y,Y,Y,Y,Y,N,Cathy Woodward-Genesy,(901) 543-6001
,SHELBY,Discovery Learning Academy,2596 Corporate Avenue E,Memphis,TN,38126,(901) 707-8000  ,Senese Duhart,2596 Corporate Avenue E,Memphis,TN,38126,6WK,12YR,,Center,135,05:30 AM,08:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,8/1/2018,4/3/2018,N,Y,Y,Y,Y,N,N,Deborah Shannon,(901) 543-3599
,SHELBY,Paideia Preparatory Academy LLC,"1679 Bonnie Lane, Ste. 103",Cordova,TN,38016,(901) 301-4276  ,Angela  Jones,5387 Ross Road,Memphis,TN,38141,3YR,5YR,,Center,24,07:30 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,5/1/2021,2/8/2021,N,N,Y,Y,Y,Y,N,PEARLY TAYLOR,(901) 543-7956
,SHELBY,Scholars on the Rise,9554 Misty Knoll Drive,Cordova,TN,38016,(901) 297-3627  ,Takesha Taylor,9554 Misty Knoll Drive,Cordova,TN,38016,6WK,12YR,,Family,7,06:00 AM,06:00 PM,N,N,N,N,N,N,DHS Licensing,Licensed,12/17/2021,12/17/2021,Y,N,Y,Y,Y,Y,N,Deborah Shannon,(901) 543-3599
,SHELBY,Clear Capital LLC dba Collierville ,910 Collierville Arlington Road,Collierville ,TN,38017,(901) 854-4334  ,,5251 Hwy 153 Ste C Suite 290,Hixon ,TN,37343,6WK,14YR,,Center,250,06:30 AM,06:30 PM,Y,N,N,Y,Y,N,DHS Licensing,Licensed,8/2/2021,8/2/2021,N,Y,Y,Y,Y,Y,N,Terry Jones,(901) 543-3671
,SHELBY,Academia Preschool ,5724 Stage Road   Suite F ,Bartlett ,TN,38134,(901) 310-4136  ,Sigmund Hamilton,5724 Stage Road   Suite F ,Bartlett ,TN,38134,13MO,12YR,,Group,12,07:00 AM,06:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,1/1/2022,9/21/2020,Y,Y,Y,Y,Y,Y,Y,Bonnie Alvarez,(731) 423-5850 EXT 241
,SHELBY,Beyond Belief In Home Learning Room,3822 Voltaire Avenue,Memphis,TN,38128,(901) 494-2582  ,Yolanda Barnes,3822 Voltaire Avenue,Memphis,TN,38128,6WK,12YR,3,Family,7,07:00 AM,05:00 PM,Y,N,Y,Y,N,N,DHS Licensing,Licensed,4/1/2021,12/4/2017,N,Y,Y,Y,Y,N,N,Deborah Shannon,(901) 543-3599
,SHELBY,United Learning Center,823 Exocet Dr Ste 103,Cordova,TN,38018,(901) 791-4333  ,Dewayne Skeete,823 Exocet Dr Ste 103,Cordova,TN,38018,6WK,12YR,,Center,103,12:00 AM,11:59 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,3/1/2022,11/20/2020,Y,Y,Y,Y,Y,Y,Y,Teri Brooks,(901) 543-7964
,SHELBY,Lion and Lioness Learning Academy INC,3458 N. Watkins Street,Memphis,TN,38127,(901) 358-4021  ,Jamese Couch,3458 N. Watkins Street,Memphis,TN,38127,6WK,12YR,3,Center,110,06:00 AM,06:00 PM,Y,N,N,N,Y,N,DHS Licensing,Licensed,11/1/2021,11/1/2017,N,N,Y,Y,Y,Y,N,Deborah Shannon,(901) 543-3599
,SHELBY,Growing Vines Child Care FDH ,1846 Dartford Drive,Cordova ,TN,38016,(901) 361-4866  ,Danielle  Devlin,1846 Dartford Drive,Cordova ,TN,38016,6WK,12YR,3,Family,7,06:00 AM,06:00 PM,Y,N,Y,Y,Y,N,DHS Licensing,Licensed,3/1/2021,11/26/2018,Y,Y,Y,Y,Y,Y,Y,TAMEKO TOLIVER,(901) 543-6297
,SHELBY,"Kid University, Inc.",771 Walnut Knoll Lane,Cordova,TN,38018,(901) 791-2054  ,Raven Marshall-Lewis,9154 Blufftop Cove ,Cordova,TN,38018,6WK,12YR,3,Center,150,06:00 AM,06:00 PM,Y,Y,N,Y,Y,N,DHS Licensing,Licensed,10/1/2021,6/25/2018,Y,Y,Y,Y,Y,N,Y,Cathy Woodward-Genesy,(901) 543-6001
,SHELBY,Angelic Angels Academy FDH,2366 Vollintine Ave,Memphis,TN,38108,(901) 864-9101  ,Anita Clayton,2366 Vollintine Ave,Memphis,TN,38108,6WK,12YR,3,Family,7,06:00 AM,06:00 PM,Y,Y,N,Y,N,N,DHS Licensing,Licensed,10/1/2020,6/25/2018,N,N,Y,Y,Y,Y,N,ARTRICIA POLK,(901) 543-6372
,SHELBY,"Smart Stars Enrichment Center, LLC",5968 Knight Arnold Road,Memphis,TN,38115,(901) 315-5430  ,Brenda Taylor,5968 Knight Arnold Road,Memphis,TN,38115,6WK,12YR,3,Center,152,06:00 AM,06:00 PM,Y,Y,Y,Y,N,N,DHS Licensing,Licensed,12/1/2020,8/15/2018,Y,Y,Y,Y,Y,Y,Y,ARTRICIA POLK,(901) 543-6372
,SHELBY,"Kingdom Hearts Enrichment Cntr. II, Inc.",3515 Boxdale Ave,Memphis,TN,38118,(901) 417-8826  ,Re-Chandra  Landfair,3515 Boxdale Ave,Memphis,TN,38118,6WK,12YR,3,Center,99,05:30 AM,07:00 PM,Y,N,N,N,Y,N,DHS Licensing,Licensed,9/1/2021,9/18/2018,N,N,N,N,N,N,N,Freda Adams,(901) 543-7716
,SHELBY,Look Who Learning Home,776 Newell St.,Memphis,TN,38111,(901) 364-0247  ,Paula  Wilks,776 Newell St.,Memphis,TN,38111,6WK,12YR,3,Family,7,06:00 AM,11:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,12/1/2021,8/17/2018,Y,N,Y,Y,Y,Y,N,Lanell Hodges,(901) 578-4267
,SHELBY,Mid-South Gifted Academy,121 E. South Street,Collierville,TN,38017,(901) 496-8099  ,,121 E. South Street,Collierville,TN,38017,,,,Center,17,,,N,N,N,N,N,N,Department Of Education,Approved,10/25/2021,10/25/2021,N,N,N,N,N,N,N,Kristi Munson,(901) 569-3473
,SHELBY,Cathedral of Faith Child Enrichment Ctr.,2212 Jackson Ave.,Memphis,TN,38112,(901) 327-1616  ,Connie Booker,2212 Jackson Ave.,Memphis,TN,38112,18MO,5YR,,Center,30,06:00 AM,06:00 PM,N,N,N,Y,N,N,DHS Licensing,Licensed,1/14/2022,1/14/2022,Y,Y,Y,Y,Y,Y,N,TAMEKO TOLIVER,(901) 543-6297
,SHELBY,Multinational Memphis,815 N. McLean Street,Memphis,TN,38107,(901) 378-2476  ,,815 N. McLean Street,Memphis,TN,38107,4YR,17YR,,Center,135,02:30 PM,06:30 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,10/1/2021,N,N,N,N,N,N,N,Sharon Neely,(615) 741-0345
,SHELBY,"Ready, Set, Grow Learning Academy",1418 Madison Ave.,Memphis,TN,38104,(901) 791-2556  ,Shamara Rogers,1418 Madison Ave.,Memphis,TN,38104,6WK,12YR,3,Center,58,06:00 AM,11:59 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,6/1/2021,2/15/2019,Y,Y,Y,Y,Y,Y,Y,Angela Thacker,(901) 543-2585
,SHELBY,True Love Christian Academy LLC,466 E. Raines Road,Memphis,TN,38109,(901) 398-2484  ,Deborah Martin,466 E. Raines Road,Memphis,TN,38109,6WK,12YR,0,Center,50,06:30 AM,05:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,1/1/2021,1/1/2019,Y,Y,Y,Y,Y,Y,N,CHRISTINE SMITH,(901) 543-6329
,SHELBY,Little Learners Home Day Care,6806 Skylar Mill Ave,Cordova,TN,38018,(901) 687-0743  ,Whitney  Adams,6806 Skylar Mill Ave,Cordova,TN,38018,6WK,5YR,2,Family,7,06:00 AM,05:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,12/1/2021,8/6/2018,N,N,Y,Y,Y,Y,N,Freda Adams,(901) 543-7716
,SHELBY,Small Wonders,4795 Hodge,Memphis,TN,38109,(901) 801-1561  ,WANDA MATTOX-HICKS,4795 Hodge,Memphis,TN,38109,2YR,12YR,3,Family,7,07:30 AM,05:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,11/1/2021,9/10/2000,Y,N,Y,Y,Y,Y,Y,TAMEKO TOLIVER,(901) 543-6297
,SHELBY,Ms. Diane's Hands of Joy Childcare ,3746 Watkins,Memphis,TN,38127,(901) 347-9973  ,Diane Farwell,3746 Watkins,Memphis,TN,38127,6WK,12YR,3,Center,60,06:00 AM,06:00 PM,Y,N,N,Y,Y,N,DHS Licensing,Licensed,7/1/2021,3/9/2015,Y,N,Y,Y,Y,Y,Y,Annette Fleming,(901) 543-6127
,SHELBY,Village Mindset Solutions,6605 Elmore Woods Cove,Memphis,TN,38134,(901) 440-7788  ,Ashley Potts,P.O. Box 34171,Memphis,TN,38184,1YR,12YR,,Family,7,04:00 PM,11:59 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,8/1/2021,4/15/2020,Y,Y,Y,Y,Y,Y,N,Cathy Woodward-Genesy,(901) 543-6001
,SHELBY,Creative Scholars Inc. Academy ,1453 E. Raines,Memphis,TN,38116,(901) 440-8860  ,Shakeya Hardy,1453 E. Raines,Memphis,TN,38116,6WK,12YR,3,Center,373,05:30 AM,05:00 PM,Y,N,N,N,Y,Y,DHS Licensing,Licensed,2/1/2021,10/31/2018,Y,Y,Y,Y,Y,Y,Y,Dennis Fant,(901) 543-2479
,SHELBY,One Faith Learning Optional Day Home,3368 Joslyn Street,Memphis,TN,38128,(901) 246-4565  ,RuKiya  Campbell,3368 Joslyn Street,Memphis,TN,38128,15MO,12YR,,Family,7,07:00 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,12/1/2019,8/8/2019,Y,N,Y,Y,Y,Y,Y,FANNIE LAMAR,(901) 543-6714
,SHELBY,Minnie's Nannies In-Home Childcare,1917 Capri Street,Memphis,TN,38117,(901) 591-0518  ,Alexandra MCGaha,1917 Capri Street,Memphis,TN,38117,6WK,12YR,3,Family,7,07:00 AM,06:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,2/1/2022,10/5/2018,Y,N,Y,Y,Y,Y,N,Deborah Shannon,(901) 543-3599
,SHELBY,Genesis Play School LLC,5500 Millbranch ,Memphis,TN,38116,(347) 495-4105  ,Yvette Lee,5500 Millbranch ,Memphis,TN,38116,6WK,12YR,,Center,45,06:00 AM,06:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,12/1/2021,8/10/2021,Y,N,Y,Y,Y,Y,Y,Dennis Fant,(901) 543-2479
,SHELBY,Bobbie Jean's Babies,3687 Ford Road,Memphis,TN,38109,(901) 218-4282  ,Tia  Killebrew,3687 Ford Road,Memphis,TN,38109,6WK,12YR,,Family,7,07:00 AM,05:30 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,6/1/2020,2/5/2020,Y,N,Y,N,Y,N,Y,ARTRICIA POLK,(901) 543-6372
,SHELBY,Fun Time Learning House,4332 Kerwin Drive,Memphis,TN,38128,(901) 502-0733  ,Brittany Ward,4332 Kerwin Drive,Memphis,TN,38128,13MO,12YR,3,Family,7,06:00 AM,06:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,10/1/2021,6/17/2019,N,Y,Y,Y,Y,Y,N,Delois Warren,(901) 543-3675
,SHELBY,Bright Minds Academy Inc,3475 N. Watkins,Memphis,TN,38127,(901) 308-2593  ,Carolyn Kelley,3475 N. Watkins,Memphis,TN,38127,6WK,12YR,3,Center,99,05:30 AM,06:00 PM,Y,N,N,N,Y,Y,DHS Licensing,Licensed,7/1/2021,3/4/2019,Y,Y,Y,Y,Y,Y,Y,Dennis Fant,(901) 543-2479
,SHELBY,"Universal Kids, Inc.",3525 Hickory Hill Road,Memphis,TN,38115,(901) 249-7805  ,Messeret Terzneh,3525 Hickory Hill Road,Memphis,TN,38115,6WK,12YR,2,Center,316,06:00 AM,06:00 PM,Y,Y,N,N,Y,Y,DHS Licensing,Licensed,8/1/2020,4/15/2019,Y,Y,Y,N,N,Y,Y,TAMEKO TOLIVER,(901) 543-6297
,SHELBY,Elite Childcare Center,5143 Yale Road,Memphis,TN,38134,(901) 382-1212  ,Cynthia  Young,5143 Yale Road,Memphis,TN,38134,6WK,5YR,3,Center,51,06:30 AM,05:30 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,12/1/2020,5/16/2019,Y,Y,Y,Y,Y,Y,N,Cathy Woodward-Genesy,(901) 543-6001
,SHELBY,Unique Family Children's Home Care ,6583 Kirby Gate Cove,Memphis ,TN,38119,(470) 343-4399  ,Jennifer  Patterson ,6583 Kirby Gate Cove,Memphis ,TN,38119,6WK,5YR,,Family,7,07:30 AM,05:00 PM,Y,Y,N,N,N,N,DHS Licensing,Licensed,9/1/2021,5/18/2020,N,Y,Y,Y,Y,Y,N,ANNETTE WALKER,(901) 543-7957
,SHELBY,"Jeaneen Tender Hearts Childcare Service,",6671 Weatherwood Cove,Memphis,TN,38141,(901) 864-2673  ,Jeaneen Smith,6671 Weatherwood Cove,Memphis,TN,38141,6WK,12YR,3,Family,7,07:00 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,2/1/2021,10/16/2019,Y,N,Y,Y,Y,Y,N,Delois Warren,(901) 543-3675
,SHELBY,Learning Zone Family Daycare,4445 South Cedar Bark Cove,Memphis,TN,38128,(901) 691-0554  ,Brandi Richardson,4445 South Cedar Bark Cove,Memphis,TN,38128,19MO,5YR,3,Family,7,06:00 AM,06:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,1/1/2022,9/1/2019,N,N,Y,Y,Y,Y,Y,Lanell Hodges,(901) 578-4267
,SHELBY,Memphis Childcare Academy,4970 Raleigh LaGrange Rd.,Memphis,TN,38128,(901) 871-1245  ,Hope  Marshall,4970 Raleigh LaGrange Rd.,Memphis,TN,38128,12MO,12YR,3,Center,60,07:30 AM,05:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,10/1/2021,6/15/2020,N,N,Y,Y,Y,Y,Y,Teri Brooks,(901) 543-7964
,SHELBY,"The Little House Enrichment Center, LLC",2125 S. Third Street,Memphis,TN,38109,(901) 942-0442  ,Schree Hill,2125 S. Third Street,Memphis,TN,38109,6WK,12YR,3,Center,98,06:00 AM,11:59 PM,Y,Y,N,N,Y,N,DHS Licensing,Licensed,5/1/2021,5/16/2019,Y,Y,Y,Y,Y,Y,N,Cathy Woodward-Genesy,(901) 543-6001
,SHELBY,Destination Education,4744 Riverdale Rd,Memphis,TN,38141,(901) 207-2995  ,Jacolbie Hardy,4744 Riverdale Rd,Memphis,TN,38141,6WK,12YR,3,Center,130,06:00 AM,06:30 PM,Y,N,N,N,N,Y,DHS Licensing,Licensed,5/1/2021,1/20/2020,N,N,Y,N,N,N,Y,TAMEKO TOLIVER,(901) 543-6297
